category,text
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Szacunkowe koszty ekonomiczne przedłużenia działania vs koszty zamknięcia i zastąpienia mocy (w tym koszty bezpieczeństwa, ubezpieczeń, ewentualnych modernizacji)."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Dostępność i koszt niezbędnej infrastruktury przesyłowej oraz czas potrzebny na przyłączenie do polskiej sieci.
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Ocena alternatywnych scenariuszy zabezpieczenia mocy (koszty i czas wdrożenia dla LNG, magazynowania, rozbudowy OZE i połączeń międzynarodowych) w formie porównawczej."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Szczegółowy kosztorys modernizacji sieci z identyfikacją wąskich gardeł i szacunkową wartością inwestycji przesyłowych/podstacji dla proponowanych lokalizacji
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Porównanie ekonomiczne i czasowe projektu jądrowego z alternatywami (OZE + magazyny, modernizacja sieci) na tych samych założeniach kosztowych"
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Analizy systemowe: wpływ instalacji jądrowych na bilans mocy w poszczególnych godzinach/dniach/roku oraz potrzeby rezerwowe i elastyczność systemu przy różnych scenariuszach popytu i OZE.
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Porównanie emisji CO2 i rola energetyki jądrowej w osiąganiu celów klimatycznych
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Porównanie różnych technologii SMR (ciśnieniowe, wysokotemperaturowe, z chłodzeniem gazowym/wodnym) i uzasadnienie wyboru konkretnego projektu."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Zestawienie i porównanie alternatywnych opcji zarządzania odpadami: długoterminowe powierzchniowe przechowywanie, międzynarodowe repozytoria, technologie przetwarzania paliwa i redukcji objętości/aktywności."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Szczegółowy plan i harmonogram modernizacji sieci z kosztorysami i punktami krytycznymi (konkretne lokalizacje, potrzebne węzły 400 kV, terminy przyłączeń)"
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Koszty i wymogi modernizacji sieci dla każdej z 25 lokalizacji (przynajmniej agregowane szacunki i scenariusze).
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Scenariusze i szacunki dla wariantów technologicznych (duży PWR vs SMR): wpływ na terminy budowy, skalę lokalnego łańcucha dostaw i rzeczywiste koszty integracji."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Analiza alternatyw (duże OZE + magazyny) w porównywalnym zakresie usług systemowych (moc szczytowa, rezerwy, ciągłość dostaw) oraz porównanie kosztów całkowitych i czasu wdrożenia"
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Koszt programu i źródła finansowania oraz porównanie koszt–efekt z innymi środkami ochrony (evakuacja, schronienie, monitoring, zabezpieczenia reaktorów)"
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Reakcje i stanowisko inwestora (Polskie Elektrownie Jądrowe) oraz dane o przebiegu badań od 2017 r., które doprowadziły do decyzji środowiskowej."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Konkretne ilościowe scenariusze zastąpienia konkretnych elektrowni węglowych (lista jednostek i profile roczne generacji przed/po) oraz model krajowego bilansu energetycznego użyty do obliczeń oszczędności CO2.
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Modelowanie systemowe godzinowe/scenariuszowe porównujące jądro+OZE+magazyny vs OZE+magazyny+gaz z uwzględnieniem kosztów systemowych (przesył, rezerwy, ograniczenia emisji) i wpływu na niezawodność (LOLE, EENS)"
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Analiza scenariuszy alternatywnych (np. intensyfikacja OZE + magazyny + gaz dyspozycyjny) i porównanie kosztów/ryzyk
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Oceny wpływu wygaszania dużych reaktorów na bezpieczeństwo dostaw w krótkim i średnim okresie (kiedy OZE+magazyny nie osiągną jeszcze pełnej skali).
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Szczegółowe scenariusze zastąpienia mocy węglowej: uwzględnienie sprawności istniejących elektrowni, profilu pracy (godziny pracy bazowe vs szczytowe) i częściowego zastąpienia (np. 3 GW, 4.5 GW, 6 GW)."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Konkretne założenia dla porównania z OZE+magazynami: wymagane moce magazynowe (GWh), częstotliwość i rodzaj usług sieciowych (regulacja, rezerwy), koszty rozbudowy przesyłu i harmonogram wdrożenia."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Ocena możliwości i kosztów rozbudowy sieci przesyłowej i magazynów energii niezbędnych do integracji jądra + OZE, w tym czasochłon i pozwolenia."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Analiza kosztów i porównanie ekonomiczne vs inne źródła energii (PV+magazynowanie, RTG, paliwo chemiczne)"
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Ocena, które elementy modernizacji (np. wymiana DCS vs procedury operacyjne) mają największy wpływ na koszty i harmonogramy konkretnych projektów jądrowych w Wielkiej Brytanii"
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Scenariusze alternatywne uwzględniające m.in. rozwój SMRów/modularnych reaktorów i ich wpływ na terminy, CAPEX i bezpieczeństwo dostaw."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Analiza ekonomiczna dla odbiorców i przemysłu (koszt energii dla przemysłu, kontrakty typu PPA, możliwości subsydiów i ryzyka cenowego)"
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Dokładne kalkulacje wpływu na emisje CO2 z metodologią (co dokładnie jest zastępowane: węgiel/gaz) oraz przyjęte horyzonty czasowe.
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Analizy scenariuszowe sieci (LOLE/EENS) z przykładowymi założeniami konwersji mocy z LWR na OZE+magazyny i wymaganym poziomem magazynowania.
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Scenariuszowe analizy systemowe (modelowanie godzinowe/sezonowe) pokazujące wpływ OL3 na import energii i uruchomienia jednostek szczytowych w latach o niskiej produkcji OZE i w ekstremalnych warunkach
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Szczegółowe studia lokalizacyjne uwzględniające model przepływów mocy, konieczne wzmocnienia sieci i szacunkowe koszty przyłączenia dla konkretnych lokalizacji"
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Przykładowe symulacje systemowe 2030/2040 z wynikami LOLE/EENS przy zastąpieniu 25% mocy LWR portfelem OZE+magazyny (konkretne założenia dot. elastyczności, profili obciążenia, współczynnika CF OZE, pojemności magazynów i ich sprawności)."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Analiza ryzyka operacyjnego i wpływu na dostawy energii: szczegółowe modelowanie wpływu planowanych przerw na bilans energetyczny w latach szczytowych i scenariusze zastępcze.
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Koszty ekonomiczne i emisyjne zastępcowej produkcji energii (np. ile dodatkowego CO2 emisji spowoduje zastąpienie energii jądrowej gazem/ropą).
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Skalowanie wpływu strategicznego: jak te działania wpisują się w krajową politykę energetyczną i cele dekarbonizacji.
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Scenariusze wpływu na bezpieczeństwo systemowe (elastyczność sieci, rezerwy mocy) i emisje CO2 przy różnych miksach energetycznych"
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Przykłady innych decyzji KE dotyczących dużych inwestycji energetycznych, które mogłyby służyć jako precedens (OZE, CCS, gaz) z krótkim opisem warunków uznania pomocy za dopuszczalną."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Wpływ ekonomiczny restartu (ceny energii, wpływ na przemysł i gospodarstwa domowe) oraz wpływ na emisje CO2 (w porównaniu z zastępczymi paliwami kopalnymi)."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Scenariusze ilościowe wpływu opóźnienia na bilans energetyczny (TWh brakujących mocy w latach 2033–2036), szacowane wolumeny importu i zwiększenie zużycia paliw kopalnych."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Potencjalne alternatywy (np. mniejsze reaktory SMR, przesuniecie inwestycji, rozbudowa OZE + magazynów) rozważane w planie"
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Analizy scenariuszy integracji z systemem elektroenergetycznym przy różnych miksach OZE i zapotrzebowaniu na moc szczytową (modele dynamiczne, potrzeby rezerw)."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Koszty i czas wdrożenia energetyki jądrowej vs. koszt i tempo rozwoju OZE wraz z magazynowaniem i rozbudową sieci
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego","Informacje o planowanej integracji z siecią (konkretne wymagania przyłączeniowe, konieczne inwestycje sieciowe) i ich koszcie."
"Analiza systemów energetycznych: porównanie różnych scenariuszy wykorzystania źródeł energii odnawialnej, magazynów energii i gazu ziemnego",Odwołania do konkretnych raportów operatora systemu przesyłowego (TSO) i modeli scenariuszowych z liczbami dotyczącymi deficytu mocy oraz symulacjami wpływu opóźnień na niezawodność systemu.
